budget,revenue,runtime,popularity,vote_count,vote_average,profit
140000000,441818803.0,88.0,16.775716,3188.0,6.1,301818803.0
10000000,11411644.0,77.0,5.024459,49.0,5.6,1411644.0
0,0.0,107.0,7.576878,19.0,7.1,0.0
0,33082548.0,90.0,3.148745,35.0,5.4,33082548.0
60000000,43061982.0,101.0,13.067306,684.0,6.0,-16938018.0
80000000,181001478.0,117.0,13.426684,1102.0,7.3,101001478.0
0,0.0,146.0,2.695993,39.0,6.6,0.0
0,0.0,95.0,1.257659,9.0,6.3,0.0
0,0.0,98.0,0.807369,3.0,4.0,0.0
0,0.0,82.0,8.875771,29.0,6.1,0.0
0,0.0,84.0,1.974792,20.0,6.1,0.0
0,0.0,95.0,2.328043,23.0,7.4,0.0
19000000,12918858.0,115.0,1.289698,32.0,3.9,-6081142.0
0,0.0,142.0,1.558517,20.0,7.1,0.0
0,0.0,123.0,2.82367,22.0,7.6,0.0
100000,22000000.0,90.0,1.522753,19.0,5.6,21900000.0
0,83305.0,127.0,11.943621,87.0,8.0,83305.0
13000000,37664855.0,94.0,8.502529,230.0,4.5,24664855.0
0,2628241.0,128.0,8.164312,132.0,6.6,2628241.0
0,0.0,99.0,10.800753,303.0,5.4,0.0
100000000,35168966.0,138.0,7.718723,273.0,6.1,-64831034.0
120000000,169956806.0,78.0,9.274909,632.0,5.4,49956806.0
63000000,296655431.0,94.0,8.786653,997.0,5.9,233655431.0
35000000,0.0,88.0,7.007574,20.0,4.3,-35000000.0
40000,1434436.0,93.0,2.6493,19.0,7.3,1394436.0
1900000,240093.0,102.0,0.653271,9.0,6.4,-1659907.0
150000,2891288.0,78.0,9.203416,19.0,5.5,2741288.0
0,0.0,92.0,6.804386,14.0,5.5,0.0
0,0.0,115.0,1.345474,4.0,6.6,0.0
0,0.0,88.0,1.262664,20.0,7.2,0.0
0,0.0,107.0,5.207465,146.0,7.5,0.0
0,0.0,88.0,7.524202,24.0,6.1,0.0
0,0.0,123.0,2.947023,8.0,6.1,0.0
0,0.0,99.0,0.531514,7.0,7.1,0.0
0,0.0,114.0,2.433339,20.0,6.1,0.0
0,0.0,165.0,1.148749,21.0,7.8,0.0
0,0.0,119.0,4.969116,22.0,5.3,0.0
0,0.0,140.0,2.112961,35.0,7.0,0.0
0,0.0,108.0,11.714305,34.0,6.3,0.0
0,0.0,185.0,4.249501,64.0,8.1,0.0
0,0.0,106.0,3.849626,51.0,6.6,0.0
9000000,20458340.0,90.0,5.971241,241.0,7.0,11458340.0
0,0.0,80.0,4.659087,79.0,3.7,0.0
72000000,408247917.0,106.0,11.211568,1624.0,6.4,336247917.0
0,0.0,115.0,5.50323,84.0,6.5,0.0
38000000,119723358.0,100.0,7.164131,533.0,5.3,81723358.0
8000000,16856124.0,93.0,4.388338,183.0,6.1,8856124.0
50000000,26199517.0,110.0,5.852263,210.0,6.1,-23800483.0
70000000,277448382.0,124.0,12.722381,1454.0,5.8,207448382.0
0,0.0,117.0,12.655728,109.0,6.8,0.0
0,0.0,107.0,1.56449,27.0,6.3,0.0
0,0.0,91.0,0.671441,3.0,4.5,0.0
0,0.0,0.0,0.202829,4.0,2.5,0.0
0,0.0,123.0,0.221421,3.0,5.7,0.0
3000000,19184015.0,113.0,0.527297,1.0,5.0,16184015.0
0,0.0,86.0,1.023718,5.0,6.6,0.0
0,0.0,98.0,2.42118,61.0,7.0,0.0
0,0.0,115.0,2.98332,63.0,7.0,0.0
0,0.0,99.0,3.596246,13.0,5.5,0.0
0,0.0,123.0,3.873576,14.0,7.0,0.0
0,0.0,93.0,0.68564,10.0,6.2,0.0
0,0.0,90.0,0.502596,5.0,5.8,0.0
0,0.0,109.0,8.332485,62.0,6.1,0.0
0,30000000.0,125.0,6.680938,115.0,6.0,30000000.0
100000000,7103973.0,95.0,8.903754,143.0,4.4,-92896027.0
25000000,51842679.0,104.0,6.455738,164.0,5.6,26842679.0
0,0.0,106.0,7.458993,28.0,6.6,0.0
50000,21075.0,90.0,3.882092,60.0,6.9,-28925.0
25000000,10113733.0,102.0,4.439325,54.0,6.5,-14886267.0
12000000,52223306.0,96.0,10.753445,444.0,6.6,40223306.0
29000000,16930185.0,100.0,10.16841,86.0,5.0,-12069815.0
0,19576023.0,117.0,5.759483,266.0,5.5,19576023.0
20000000,12398628.0,96.0,13.35278,141.0,6.1,-7601372.0
0,0.0,87.0,1.294569,5.0,5.4,0.0
0,0.0,0.0,0.885044,1.0,7.0,0.0
0,0.0,135.0,0.532229,3.0,7.0,0.0
0,0.0,98.0,1.811615,3.0,6.3,0.0
0,0.0,92.0,0.001178,0.0,0.0,0.0
0,0.0,100.0,0.669752,1.0,5.0,0.0
0,0.0,77.0,2.849672,31.0,5.4,0.0
0,0.0,76.0,2.508783,11.0,5.5,0.0
15000000,41092328.0,118.0,7.50381,208.0,6.8,26092328.0
26000000,181096164.0,84.0,11.026793,588.0,6.4,155096164.0
0,0.0,92.0,3.185801,30.0,5.4,0.0
0,0.0,116.0,3.955633,50.0,5.4,0.0
0,0.0,112.0,5.65127,89.0,6.8,0.0
0,0.0,73.0,0.483134,6.0,3.7,0.0
0,2955917.0,92.0,15.360682,33.0,4.9,2955917.0
8500000,250993.0,95.0,0.50525,6.0,4.9,-8249007.0
14000000,62134225.0,103.0,9.970485,67.0,5.9,48134225.0
0,0.0,101.0,1.62482,20.0,6.1,0.0
1000000,9000000.0,89.0,1.157582,21.0,5.5,8000000.0
0,0.0,69.0,1.09212,6.0,6.0,0.0
0,0.0,89.0,3.522296,26.0,6.8,0.0
0,0.0,116.0,8.376319,116.0,6.3,0.0
0,0.0,114.0,0.994694,6.0,6.8,0.0
17000000,10626725.0,115.0,2.522474,57.0,6.0,-6373275.0
40000000,18902015.0,101.0,5.160215,106.0,3.2,-21097985.0
0,0.0,92.0,2.245356,17.0,5.5,0.0
0,0.0,85.0,0.210241,4.0,3.0,0.0
4800000,0.0,115.0,1.059641,6.0,5.2,-4800000.0
0,0.0,104.0,1.209032,16.0,7.4,0.0
0,0.0,111.0,1.514134,15.0,6.5,0.0
0,70569.0,113.0,2.0769,2.0,7.5,70569.0
40000000,22433915.0,108.0,3.903016,92.0,5.7,-17566085.0
8500000,34411240.0,84.0,8.421411,71.0,5.0,25911240.0
0,0.0,91.0,0.0026,0.0,0.0,0.0
0,0.0,93.0,1.011264,13.0,5.5,0.0
0,0.0,90.0,4.063135,67.0,6.3,0.0
90000,0.0,84.0,9.640939,142.0,6.0,-90000.0
0,2647055.0,125.0,7.110912,165.0,7.2,2647055.0
0,0.0,110.0,0.10064,2.0,8.0,0.0
12000000,75781642.0,102.0,6.498789,139.0,6.2,63781642.0
0,0.0,85.0,7.272325,46.0,4.4,0.0
21000000,43928932.0,92.0,13.217421,1724.0,6.6,22928932.0
0,0.0,103.0,0.159662,3.0,7.0,0.0
0,0.0,135.0,2.522402,8.0,6.6,0.0
9000000,4777465.0,97.0,5.536107,95.0,6.5,-4222535.0
0,0.0,114.0,0.214632,5.0,7.2,0.0
0,8041049.0,113.0,0.796778,12.0,5.3,8041049.0
0,19740070.0,94.0,7.772822,11.0,5.0,19740070.0
24000000,22518097.0,100.0,5.429614,90.0,5.6,-1481903.0
0,0.0,68.0,0.720269,20.0,5.7,0.0
0,0.0,81.0,2.30623,33.0,5.1,0.0
0,0.0,91.0,4.197955,49.0,5.9,0.0
0,0.0,107.0,1.456925,9.0,5.9,0.0
700000,0.0,86.0,3.09433,33.0,4.3,-700000.0
230000,25000000.0,89.0,4.788002,145.0,6.1,24770000.0
0,0.0,97.0,2.406006,16.0,6.8,0.0
0,0.0,110.0,1.392731,20.0,7.2,0.0
0,16453258.0,96.0,2.804503,41.0,5.8,16453258.0
0,0.0,90.0,2.398954,23.0,4.8,0.0
0,0.0,108.0,0.7583,12.0,6.3,0.0
200000,0.0,85.0,6.649791,29.0,5.3,-200000.0
3000000,15369573.0,100.0,2.428279,27.0,4.8,12369573.0
0,0.0,88.0,4.409121,45.0,4.6,0.0
0,4916135.0,87.0,2.556077,31.0,4.4,4916135.0
0,0.0,84.0,2.211623,35.0,7.4,0.0
0,23000000.0,117.0,3.386374,55.0,7.2,23000000.0
0,0.0,128.0,2.123277,21.0,6.9,0.0
0,0.0,91.0,12.509812,104.0,7.3,0.0
0,0.0,81.0,4.546546,60.0,7.3,0.0
0,0.0,85.0,3.579001,41.0,6.9,0.0
0,0.0,94.0,2.45982,36.0,7.5,0.0
0,0.0,99.0,4.454846,91.0,6.6,0.0
0,0.0,123.0,3.319598,37.0,7.3,0.0
0,0.0,114.0,7.881933,319.0,7.5,0.0
70000000,19924033.0,91.0,9.094558,99.0,4.3,-50075967.0
10000000,0.0,98.0,8.992438,64.0,5.5,-10000000.0
35000000,29882645.0,132.0,6.894153,164.0,6.5,-5117355.0
30000000,6916869.0,106.0,5.781667,140.0,5.8,-23083131.0
8000000,0.0,111.0,5.717082,197.0,6.9,-8000000.0
0,215339.0,106.0,3.83196,84.0,7.0,215339.0
0,0.0,90.0,0.685649,11.0,6.5,0.0
0,0.0,95.0,0.006517,0.0,0.0,0.0
4000000,9304609.0,104.0,10.936827,378.0,6.8,5304609.0
15000000,274925095.0,125.0,41.048867,3968.0,8.3,259925095.0
0,0.0,80.0,0.299669,7.0,6.3,0.0
30000000,180622424.0,108.0,8.587129,408.0,6.1,150622424.0
0,0.0,98.0,6.023213,494.0,5.3,0.0
0,0.0,103.0,0.775503,6.0,7.6,0.0
1800000,0.0,113.0,0.405812,4.0,5.0,-1800000.0
0,0.0,89.0,1.739704,0.0,0.0,0.0
21000000,10011050.0,117.0,14.074906,54.0,6.4,-10988950.0
0,0.0,95.0,0.009083,0.0,0.0,0.0
0,249204.0,84.0,0.914404,1.0,6.0,249204.0
15300000,0.0,94.0,12.426505,288.0,6.2,-15300000.0
0,0.0,82.0,1.734181,22.0,6.4,0.0
78000000,209196298.0,124.0,2.968157,1142.0,6.7,131196298.0
0,0.0,95.0,0.410523,2.0,7.0,0.0
0,773228.0,107.0,7.757913,54.0,7.2,773228.0
11000000,0.0,96.0,5.186944,74.0,6.8,-11000000.0
0,0.0,91.0,0.302487,2.0,6.5,0.0
0,0.0,106.0,5.071803,14.0,5.9,0.0
1200000,0.0,86.0,3.031934,50.0,6.2,-1200000.0
0,2415396.0,99.0,2.076971,22.0,6.4,2415396.0
0,0.0,89.0,2.967672,38.0,6.4,0.0
150000,0.0,70.0,1.334439,18.0,4.4,-150000.0
650000,0.0,80.0,8.07532,45.0,6.8,-650000.0
0,0.0,126.0,0.928494,6.0,5.6,0.0
0,0.0,122.0,9.637341,29.0,6.2,0.0
2500000,589244.0,99.0,2.726061,37.0,7.4,-1910756.0
0,0.0,128.0,2.40977,37.0,7.1,0.0
0,0.0,123.0,0.370342,9.0,5.2,0.0
33000000,1132112.0,137.0,8.40852,50.0,6.7,-31867888.0
0,0.0,90.0,0.506874,8.0,3.5,0.0
0,0.0,85.0,1.08121,7.0,3.3,0.0
226188,0.0,82.0,8.355326,124.0,7.2,-226188.0
0,0.0,90.0,2.954184,53.0,6.2,0.0
0,0.0,99.0,3.37816,38.0,6.4,0.0
130000,799674.0,105.0,0.59091,6.0,5.2,669674.0
0,17277.0,93.0,4.891638,156.0,7.1,17277.0
0,0.0,96.0,0.540326,4.0,4.6,0.0
0,0.0,95.0,0.519465,7.0,7.3,0.0
0,299171.0,100.0,0.295987,0.0,0.0,299171.0
0,6488144.0,108.0,2.115753,24.0,6.6,6488144.0
0,0.0,110.0,8.240643,13.0,6.0,0.0
0,0.0,91.0,0.486514,4.0,5.9,0.0
0,0.0,111.0,2.459915,29.0,7.0,0.0
0,0.0,106.0,0.674968,5.0,7.6,0.0
0,0.0,92.0,0.664949,10.0,7.6,0.0
0,605562.0,105.0,11.19785,122.0,6.0,605562.0
8000000,27362712.0,109.0,3.142874,31.0,7.0,19362712.0
15000000,12000000.0,92.0,6.557426,99.0,5.9,-3000000.0
4000000,0.0,110.0,6.781935,170.0,6.3,-4000000.0
15000000,19158074.0,90.0,5.951492,133.0,6.4,4158074.0
0,0.0,109.0,13.75498,111.0,7.2,0.0
4000000,35564473.0,120.0,11.393859,467.0,7.3,31564473.0
0,2744253.0,82.0,7.938629,21.0,6.8,2744253.0
0,0.0,128.0,2.264968,38.0,6.5,0.0
0,28023563.0,75.0,7.072301,82.0,5.7,28023563.0
25000000,17000000.0,95.0,6.753969,542.0,6.9,-8000000.0
0,0.0,170.0,0.47396,5.0,5.4,0.0
10000000,598645.0,89.0,3.492576,52.0,4.8,-9401355.0
0,0.0,87.0,0.001677,0.0,0.0,0.0
25000000,10719357.0,99.0,3.485213,45.0,4.6,-14280643.0
28,14.0,93.0,6.368323,173.0,5.9,-14.0
48000000,249348933.0,115.0,13.740965,1720.0,6.5,201348933.0
7000000,2062066.0,104.0,7.936578,56.0,6.1,-4937934.0
0,0.0,91.0,0.702597,9.0,7.1,0.0
0,0.0,108.0,3.166163,49.0,6.3,0.0
0,100477.0,89.0,2.186679,12.0,5.9,100477.0
3000000,13308.0,89.0,2.850011,37.0,6.1,-2986692.0
0,0.0,86.0,2.363243,20.0,5.9,0.0
0,6723732.0,99.0,8.815485,102.0,7.2,6723732.0
0,0.0,112.0,0.848101,12.0,7.2,0.0
0,0.0,102.0,1.076999,6.0,6.4,0.0
48000000,0.0,106.0,3.846331,59.0,5.7,-48000000.0
3700000,0.0,89.0,0.010902,974.0,8.2,-3700000.0
3000000,15938065.0,87.0,9.223325,197.0,4.2,12938065.0
0,0.0,100.0,5.266983,69.0,6.8,0.0
3500000,237113184.0,118.0,13.657204,383.0,6.5,233613184.0
22000000,64892670.0,93.0,4.860672,93.0,4.7,42892670.0
0,0.0,95.0,2.130583,26.0,6.0,0.0
0,0.0,132.0,4.566587,61.0,5.7,0.0
3500000,0.0,97.0,3.43877,62.0,5.8,-3500000.0
0,0.0,111.0,0.02158,9.0,7.4,0.0
0,0.0,94.0,1.95931,26.0,6.9,0.0
0,0.0,90.0,1.706648,17.0,2.9,0.0
0,0.0,87.0,1.987499,8.0,6.1,0.0
20000000,3763988.0,121.0,2.284384,22.0,7.0,-16236012.0
0,14155617.0,103.0,9.389486,10.0,4.9,14155617.0
150000,0.0,97.0,2.218273,26.0,5.4,-150000.0
20000000,22471595.0,96.0,3.782547,62.0,5.2,2471595.0
0,0.0,113.0,1.417079,7.0,7.3,0.0
12000000,40716963.0,116.0,3.21594,42.0,6.8,28716963.0
0,10000000.0,87.0,0.708186,3.0,7.3,10000000.0
10000000,6892098.0,112.0,1.701134,1.0,5.0,-3107902.0
0,0.0,96.0,6.100879,82.0,6.4,0.0
0,0.0,106.0,0.753306,7.0,6.9,0.0
18000000,12000000.0,108.0,7.536295,243.0,7.3,-6000000.0
0,0.0,95.0,0.235578,18.0,5.7,0.0
0,0.0,96.0,1.566468,16.0,6.2,0.0
1500000,0.0,91.0,8.942517,90.0,6.2,-1500000.0
0,0.0,107.0,1.514551,12.0,5.0,0.0
0,0.0,93.0,2.767334,61.0,5.3,0.0
0,9566593.0,92.0,3.858572,12.0,5.8,9566593.0
0,0.0,97.0,1.128953,6.0,5.8,0.0
0,0.0,102.0,5.928981,123.0,6.9,0.0
0,0.0,105.0,0.888234,6.0,7.3,0.0
0,0.0,81.0,5.568624,86.0,7.1,0.0
0,15578237.0,103.0,2.931013,28.0,5.5,15578237.0
0,0.0,88.0,0.837756,8.0,4.8,0.0
0,0.0,147.0,0.886249,15.0,6.1,0.0
3000000,216166.0,94.0,3.891243,55.0,6.1,-2783834.0
2500000,0.0,100.0,3.175395,32.0,5.0,-2500000.0
0,0.0,97.0,5.674684,34.0,6.1,0.0
0,32492674.0,116.0,5.786435,34.0,5.0,32492674.0
0,0.0,100.0,1.213727,26.0,5.5,0.0
0,13277558.0,125.0,6.302682,111.0,6.3,13277558.0
0,18000000.0,112.0,9.698848,49.0,6.4,18000000.0
0,0.0,103.0,1.316179,25.0,5.9,0.0
0,0.0,85.0,1.166911,15.0,3.3,0.0
0,0.0,105.0,2.97789,40.0,4.0,0.0
0,0.0,86.0,0.867342,9.0,3.4,0.0
0,0.0,89.0,0.778312,6.0,3.9,0.0
0,0.0,70.0,0.453391,1.0,2.0,0.0
0,0.0,54.0,0.020448,0.0,0.0,0.0
0,0.0,106.0,9.373676,32.0,7.0,0.0
0,0.0,98.0,0.384338,3.0,7.7,0.0
0,0.0,125.0,1.433116,23.0,6.4,0.0
0,0.0,115.0,0.337021,4.0,7.0,0.0
0,0.0,107.0,7.531501,16.0,6.3,0.0
700000,0.0,81.0,3.853415,43.0,5.2,-700000.0
3000000,11740000.0,112.0,7.44658,111.0,7.1,8740000.0
0,0.0,88.0,2.445608,27.0,7.2,0.0
0,0.0,110.0,7.878735,39.0,6.3,0.0
0,0.0,87.0,0.137095,3.0,4.0,0.0
300000,1400000.0,105.0,1.023164,4.0,8.5,1100000.0
0,0.0,91.0,3.018382,43.0,7.0,0.0
0,0.0,99.0,0.804917,12.0,5.4,0.0
6500000,566736.0,104.0,2.12989,27.0,5.7,-5933264.0
0,0.0,110.0,6.558858,40.0,6.0,0.0
10000000,2154696.0,79.0,1.08281,6.0,3.8,-7845304.0
0,0.0,58.0,0.01575,0.0,0.0,0.0
2000000,0.0,93.0,1.794332,22.0,3.6,-2000000.0
0,0.0,87.0,2.121307,15.0,6.5,0.0
0,0.0,104.0,8.637148,16.0,5.4,0.0
18000000,2945600.0,98.0,1.38292,14.0,3.7,-15054400.0
0,0.0,120.0,2.525223,15.0,5.6,0.0
0,0.0,113.0,1.900407,17.0,7.2,0.0
0,0.0,94.0,1.457778,21.0,5.7,0.0
0,0.0,79.0,1.02698,13.0,6.6,0.0
0,0.0,88.0,1.812505,32.0,5.7,0.0
0,0.0,110.0,0.759427,12.0,7.8,0.0
0,0.0,89.0,5.619281,24.0,5.5,0.0
0,0.0,93.0,2.258556,14.0,6.7,0.0
62000,0.0,81.0,8.201117,66.0,6.3,-62000.0
2200000,0.0,90.0,3.407098,76.0,6.4,-2200000.0
0,0.0,110.0,3.875264,81.0,7.7,0.0
8500000,29916207.0,94.0,3.950775,33.0,5.2,21416207.0
0,0.0,88.0,0.0,0.0,0.0,0.0
0,0.0,120.0,0.837251,6.0,6.4,0.0
0,0.0,120.0,0.695628,2.0,7.0,0.0
22000000,9171289.0,108.0,8.031761,25.0,6.3,-12828711.0
0,1198346.0,85.0,3.896297,53.0,6.1,1198346.0
145786,0.0,84.0,3.468843,41.0,3.9,-145786.0
300000,0.0,86.0,5.430699,26.0,6.4,-300000.0
2800000,26279000.0,87.0,8.173864,23.0,6.3,23479000.0
0,0.0,108.0,10.093285,71.0,7.1,0.0
0,0.0,84.0,0.073617,2.0,7.5,0.0
35000000,68349884.0,91.0,13.955376,540.0,5.3,33349884.0
5000000,64282312.0,87.0,14.095586,355.0,6.1,59282312.0
0,3090862.0,93.0,3.928278,58.0,6.4,3090862.0
0,0.0,104.0,2.372928,39.0,4.5,0.0
9000000,0.0,128.0,3.411156,33.0,7.0,-9000000.0
15000000,23000.0,99.0,1.652275,7.0,6.1,-14977000.0
0,0.0,0.0,0.508711,4.0,3.6,0.0
12000000,56298474.0,123.0,11.283472,397.0,7.3,44298474.0
0,1260761.0,106.0,3.529256,61.0,6.3,1260761.0
0,0.0,95.0,1.153239,9.0,5.2,0.0
0,0.0,90.0,2.336209,35.0,7.2,0.0
0,0.0,111.0,0.719732,13.0,5.9,0.0
12000000,41744718.0,131.0,13.300519,153.0,5.3,29744718.0
2000000,0.0,95.0,3.399621,70.0,6.6,-2000000.0
0,0.0,91.0,0.153041,4.0,4.4,0.0
4000000,21750000.0,208.0,7.819581,39.0,6.9,17750000.0
0,0.0,118.0,3.034758,30.0,6.3,0.0
0,0.0,126.0,3.767458,30.0,6.2,0.0
0,0.0,106.0,1.762156,8.0,6.7,0.0
70000000,33561137.0,97.0,10.404277,276.0,5.2,-36438863.0
65000000,172855065.0,104.0,5.205729,303.0,5.5,107855065.0
0,0.0,85.0,0.770711,12.0,6.2,0.0
0,0.0,90.0,0.72422,1.0,5.3,0.0
16000000,109130.0,113.0,2.488424,33.0,5.6,-15890870.0
35000000,16838910.0,114.0,6.426438,142.0,6.2,-18161090.0
41000000,215000000.0,110.0,8.374355,1676.0,6.8,174000000.0
13500000,29027914.0,107.0,10.107519,145.0,6.9,15527914.0
0,0.0,100.0,1.534982,3.0,5.0,0.0
0,0.0,93.0,0.586722,0.0,0.0,0.0
13000000,0.0,98.0,8.650691,82.0,4.6,-13000000.0
100000000,876688482.0,161.0,29.741452,5966.0,7.4,776688482.0
0,0.0,115.0,3.387974,16.0,5.7,0.0
1800000,0.0,118.0,2.195447,36.0,6.2,-1800000.0
500000,0.0,88.0,0.573201,5.0,5.6,-500000.0
0,0.0,116.0,0.643481,12.0,7.0,0.0
2000000,0.0,80.0,1.832369,25.0,7.1,-2000000.0
0,0.0,94.0,5.951804,27.0,6.0,0.0
0,0.0,95.0,0.572387,7.0,5.0,0.0
11000000,0.0,96.0,11.774131,47.0,5.6,-11000000.0
0,0.0,163.0,2.982447,44.0,7.9,0.0
0,0.0,105.0,8.40322,53.0,6.8,0.0
0,0.0,103.0,1.51734,12.0,5.8,0.0
0,0.0,90.0,0.172242,4.0,6.6,0.0
7500000,4245870.0,102.0,1.418177,8.0,4.6,-3254130.0
0,0.0,101.0,3.419312,38.0,6.2,0.0
0,0.0,96.0,0.239635,3.0,4.3,0.0
0,0.0,94.0,1.610081,22.0,5.2,0.0
0,0.0,105.0,10.073784,227.0,6.7,0.0
0,0.0,90.0,1.01416,11.0,6.4,0.0
0,0.0,118.0,0.411203,3.0,6.0,0.0
0,0.0,110.0,2.266744,25.0,6.8,0.0
0,0.0,89.0,0.752094,6.0,4.5,0.0
0,1942423.0,136.0,1.233405,19.0,6.6,1942423.0
0,0.0,105.0,4.406499,58.0,7.7,0.0
0,0.0,99.0,3.111707,53.0,7.4,0.0
11000000,2807854.0,98.0,8.929393,156.0,5.2,-8192146.0
0,0.0,91.0,2.036657,12.0,5.7,0.0
0,15073942.0,112.0,12.698468,94.0,6.2,15073942.0
1000000,0.0,89.0,2.887538,38.0,6.4,-1000000.0
0,0.0,100.0,0.520743,4.0,6.8,0.0
0,0.0,94.0,0.725026,6.0,4.8,0.0
0,0.0,155.0,6.154039,30.0,6.7,0.0
0,0.0,115.0,12.180836,7.0,4.9,0.0
0,0.0,110.0,0.738954,55.0,7.5,0.0
1750000,100000.0,101.0,4.291236,33.0,6.5,-1650000.0
0,10217873.0,116.0,5.692818,8.0,5.7,10217873.0
0,0.0,75.0,0.85835,15.0,5.1,0.0
4100000,14225876.0,103.0,10.574039,248.0,6.5,10125876.0
0,35610100.0,122.0,2.633399,31.0,6.1,35610100.0
0,0.0,94.0,2.0212,17.0,5.8,0.0
0,0.0,107.0,1.08751,15.0,7.3,0.0
0,0.0,90.0,1.09807,7.0,4.9,0.0
0,0.0,98.0,5.082509,147.0,6.3,0.0
0,0.0,105.0,4.239893,83.0,7.0,0.0
14000000,439564.0,118.0,0.627368,3.0,5.7,-13560436.0
0,0.0,101.0,1.244269,13.0,6.6,0.0
0,0.0,86.0,2.142083,25.0,5.6,0.0
0,0.0,100.0,1.343727,5.0,3.9,0.0
0,36565280.0,107.0,2.081712,24.0,3.8,36565280.0
0,0.0,103.0,0.803521,5.0,6.0,0.0
0,0.0,115.0,1.718048,11.0,5.5,0.0
0,4300000.0,122.0,10.480229,130.0,7.3,4300000.0
5000000,2028612.0,144.0,0.303062,5.0,6.9,-2971388.0
0,0.0,108.0,2.73921,31.0,5.6,0.0
0,0.0,90.0,0.203356,1.0,5.0,0.0
0,0.0,90.0,0.003312,0.0,0.0,0.0
140000000,431971116.0,133.0,12.996474,1112.0,5.8,291971116.0
0,0.0,108.0,4.84291,99.0,6.9,0.0
20000000,33526835.0,85.0,5.794821,103.0,6.0,13526835.0
0,0.0,86.0,5.304475,11.0,5.0,0.0
30000000,27674124.0,101.0,8.230447,82.0,6.5,-2325876.0
0,0.0,91.0,0.181198,1.0,5.0,0.0
9285469,51001550.0,112.0,6.648278,273.0,7.5,41716081.0
0,23833131.0,76.0,11.788185,100.0,5.3,23833131.0
40000000,10959475.0,93.0,2.947411,28.0,5.0,-29040525.0
47000000,30002758.0,99.0,10.642824,378.0,5.9,-16997242.0
140000000,109578115.0,95.0,16.141913,980.0,7.2,-30421885.0
17000000,0.0,89.0,4.583304,74.0,4.6,-17000000.0
0,0.0,86.0,0.982881,9.0,4.3,0.0
0,0.0,101.0,1.510797,14.0,6.3,0.0
0,0.0,99.0,0.536339,5.0,5.0,0.0
17000000,0.0,94.0,7.327229,22.0,4.9,-17000000.0
0,0.0,96.0,3.911557,54.0,6.9,0.0
0,0.0,142.0,0.687325,8.0,6.1,0.0
0,0.0,89.0,2.148946,51.0,7.0,0.0
650000,0.0,101.0,12.412877,140.0,5.8,-650000.0
0,0.0,93.0,1.759153,19.0,5.9,0.0
2500000,0.0,110.0,4.187079,81.0,6.7,-2500000.0
0,0.0,96.0,0.714564,1.0,6.0,0.0
0,0.0,94.0,0.712615,9.0,6.3,0.0
0,0.0,97.0,0.638452,7.0,7.6,0.0
600000,0.0,100.0,0.441841,4.0,4.1,-600000.0
4000000,39103425.0,100.0,3.523637,30.0,5.6,35103425.0
3500000,8000000.0,138.0,11.604242,137.0,7.4,4500000.0
60000000,55003135.0,96.0,9.927412,385.0,5.7,-4996865.0
4000000,18591272.0,90.0,2.148655,33.0,6.4,14591272.0
19000000,32801173.0,114.0,11.624481,649.0,7.3,13801173.0
20000000,5359645.0,107.0,12.671637,1584.0,6.9,-14640355.0
0,0.0,95.0,0.645316,2.0,4.0,0.0
0,0.0,0.0,0.003438,0.0,0.0,0.0
0,0.0,117.0,1.450026,10.0,7.1,0.0
0,0.0,118.0,2.216567,32.0,6.1,0.0
0,0.0,91.0,2.065757,11.0,5.0,0.0
0,0.0,84.0,3.577025,90.0,6.7,0.0
0,0.0,184.0,1.455537,7.0,7.4,0.0
0,0.0,122.0,0.102459,5.0,7.1,0.0
0,0.0,104.0,0.726743,11.0,7.4,0.0
0,0.0,89.0,0.083938,17.0,5.8,0.0
0,0.0,55.0,1.320642,15.0,6.9,0.0
10000000,27453418.0,116.0,9.865257,163.0,6.7,17453418.0
0,0.0,119.0,2.236259,8.0,6.6,0.0
0,0.0,103.0,1.128317,4.0,6.9,0.0
20000000,8178569.0,93.0,1.057387,26.0,5.5,-11821431.0
0,0.0,80.0,1.295139,18.0,5.6,0.0
0,0.0,100.0,2.014981,24.0,6.7,0.0
0,88000.0,93.0,1.021685,5.0,4.2,88000.0
0,0.0,97.0,2.835882,54.0,5.7,0.0
0,0.0,110.0,3.727104,23.0,5.6,0.0
0,1736123.0,90.0,1.134435,4.0,6.4,1736123.0
0,0.0,98.0,0.948859,23.0,5.3,0.0
0,0.0,116.0,4.771286,13.0,5.3,0.0
35000000,69701637.0,114.0,2.171346,41.0,5.9,34701637.0
22000000,0.0,108.0,2.686525,34.0,6.1,-22000000.0
0,0.0,109.0,4.964833,134.0,6.3,0.0
0,0.0,87.0,0.620534,8.0,6.8,0.0
0,0.0,116.0,2.008448,13.0,7.5,0.0
0,0.0,95.0,2.712121,28.0,7.7,0.0
0,0.0,120.0,2.086954,16.0,5.5,0.0
0,0.0,113.0,0.3985,5.0,6.6,0.0
4300000,0.0,98.0,4.821182,67.0,6.2,-4300000.0
850000,840000.0,109.0,1.094395,14.0,4.9,-10000.0
0,0.0,136.0,1.547715,31.0,7.0,0.0
0,0.0,116.0,3.814738,58.0,6.7,0.0
0,0.0,91.0,1.125238,12.0,5.8,0.0
350000,0.0,87.0,11.758627,32.0,7.0,-350000.0
20000000,57588485.0,118.0,5.270187,118.0,6.2,37588485.0
